ID;Maker; Genmodel; Genmodel_ID;Adv_year;Adv_month;Color;Reg_year;Bodytype;Runned_Miles;Engin_size;Gearbox;Fuel_type;Price;Seat_num;Door_num;issue;issue_id;Adv_day;breakdown_date;repair_complexity;repair_cost;repair_hours;repair_date;value
26363;Dacia;Logan MCV;22_2;2021;6;Black;2019.0;Estate;16430;0.9L;Manual;Petrol;8000.0;5.0;5.0;Tyre Alignment;0;11;2021-06-11;1;10.8;0.5;2021-06-11;7605.713666144192
18188;Citroen;C4 Picasso;18_14;2018;7;Blue;2007.0;MPV;130000;1.6L;Manual;Diesel;1695.0;5.0;5.0;Windscreen Crack;0;11;2018-07-11;2;41.017;2.0;2018-07-11;1603.7240859572282
21214;Ford;S-Max;29_31;2018;8;Blue;2014.0;MPV;23232;2.0L;Automatic;Diesel;13450.0;7.0;5.0;Sensor Malfunction;0;6;2018-08-06;1;732.5;3.0;2018-08-06;12767.630648619732
31;Fiat;Punto Evo;28_20;2018;4;Grey;2010.0;Hatchback;75000;1.4L;Manual;Petrol;2995.0;4.0;5.0;Tyre Alignment;0;3;2018-04-03;1;10.2995;0.5;2018-04-03;2846.988262324161
37824;Citroen;C4 Cactus;18_13;2018;5;Silver;2016.0;Hatchback;32361;1.6L;Manual;Diesel;9780.0;5.0;5.0;Engine Issue;1;7;2018-05-07;2;2276.0;16.0;2018-05-11;9293.34051669733
51357;Fiat;Punto;28_19;2018;2;White;2016.0;Hatchback;17954;1.2L;Manual;Petrol;6372.0;5.0;5.0;Engine Issue;4;24;2018-02-24;1;-518.6;10.0;2018-02-26;6056.034995207785
12743;Ford;C-Max;29_2;2018;2;Brown;2012.0;MPV;100027;1.6L;Manual;Diesel;4695.0;5.0;5.0;Radiator Leaking;0;26;2018-02-26;1;133.9;2.0;2018-02-26;4460.435476568882
18876;Bentley;Continental;10_5;2021;6;Black;2019.0;Coupe;12200;6.0L;Automatic;Petrol;154995.0;4.0;2.0;Windscreen Crack;0;18;2021-06-18;3;152.997;3.0;2021-06-18;147245.7627145682
25935;Ford;Focus;29_14;2018;8;Black;2011.0;Hatchback;49000;1.6L;Manual;Petrol;6000.0;5.0;5.0;Transmission Issue;3;20;2018-08-20;1;214.0;8.0;2018-08-22;5696.5303958321
49475;Ford;Kuga;29_25;2018;5;Grey;2010.0;SUV;79831;2.0L;Manual;Diesel;7811.0;5.0;5.0;   Engine Issue   ;1;22;2018-05-22;1;1722.2;8.0;2018-05-24;7423.9696218724675
33722;Citroen;DS5;21_5;2018;3;Grey;2015.0;Hatchback;64000;2.0L;Automatic;still_Diesel_but_you_found_an_easteregg;10750.0;5.0;5.0;     Warning Light     ;0;15;2018-03-15;2;467.5;18.0;2018-03-19;10208.966334956913
4296;Ford;Mondeo;29_27;2018;4;Blue;2014.0;Hatchback;49983;2.0L;Manual;Diesel;8992.0;5.0;5.0;Tyre Alignment;0;11;2018-04-11;1;47.778423130304894;0.5;2018-04-11;8543.610130084644
12015;Ford;Fusion;29_18;2018;4;Green;2003.0;Hatchback;65000;1.4L;Manual;Petrol;1695.0;5.0;5.0;Transmission Issue;2;6;2018-04-06;1;-71.865;3.0;2018-04-06;1608.1664667085622
34817;Ford;EcoSport;29_4;2018;7;White;2017.0;SUV;4793;1.0L;Manual;Petrol;11294.0;5.0;5.0;Flat Tyres;0;3;2018-07-03;1;23.3882;1.0;2018-07-03;10725.737723816164
45630;Dacia;Sandero Stepway;22_4;2021;5;Red;2019.0;Hatchback;3290;0.9L;Manual;Petrol;10780.0;5.0;5.0;Starter Motor Issue;0;17;2021-05-17;1;167.8;3.0;2021-05-17;10242.57631682502
11060;Ford;Fiesta;29_13;2018;4;Red;2017.0;Hatchback;11664;1.25L;Manual;Petrol;8900.0;5.0;5.0;Warning Light;0;26;2018-04-26;1;269.0;9.0;2018-04-28;8460.684790045347
52206;Honda;Accord;34_1;2018;5;Blue;2006.0;Saloon;98121;2.2L;Manual;Diesel;3291.0;5.0;4.0;Alternator Failing;0;19;2018-05-19;1;105.82;2.0;2018-05-19;3133.398541607074
37248;Ford;Kuga;29_25;2018;5;Grey;2009.0;SUV;66000;2.0L;Manual;Diesel;7995.0;5.0;5.0;  Steering Wheel Shaking  ;0;11;2018-05-11;1;27.995;1.0;2018-05-11;7601.828642617403
18405;Ford;Mondeo;29_27;2018;5;White;2010.0;Hatchback;83000;1.8L;Manual;still_Diesel_but_you_found_an_easteregg;5499.0;5.0;5.0;Gear Box Issue;0;7;2018-05-07;1;94.99;2.0;2018-05-07;5213.829858082926
8169;Ford;B-Max;29_1;2018;6;Black;2014.0;MPV;34402;1.6L;Manual;Diesel;8750.0;5.0;5.0;Brake Pads Worn;0;2;2018-06-02;1;44.375;2.0;2018-06-02;8307.310164763394
45190;Fiat;500X;28_5;2018;8;Blue;2016.0;SUV;21141;1.4L;Manual;Petrol;11836.0;5.0;5.0;Flat Tyres;0;9;2018-08-09;1;23.5508;1.0;2018-08-09;11241.09258616272
11715;Honda;Civic;34_2;2018;3;Gelb;2012.0;Hatchback;100000;2.2L;Manual;Diesel;5275.0;5.0;5.0;  Excessive Emissions  ;0;28;2018-03-28;1;24.7475;1.0;2018-03-28;5009.35491623925
46328;Ford;Mondeo;29_27;2018;5;Black;2002.0;Hatchback;105000;2.5L;Automatic;Petrol;850.0;5.0;5.0;Excessive Emissions;0;25;2018-05-25;1;20.765;1.0;2018-05-25;797.383958615227
2864;Fiat;500C;28_3;2017;11;Black;2013.0;Convertible;46662;1.2L;Manual;Petrol;5699.0;4.0;2.0;Transmission Issue;2;9;2017-11-09;1;99.893;3.0;2017-11-09;5414.842414152625
31997;Ford;Ka+;29_24;2018;4;Gelb;2017.0;Hatchback;750;1.2L;Manual;Petrol;8990.0;5.0;5.0;Warning Light;0;24;2018-04-24;1;-269.9;9.0;2018-04-26;8546.21205035067
33258;Ford;Focus;29_14;2018;8;White;2014.0;Hatchback;55600;1.0L;Manual;Petrol;9500.0;5.0;5.0;Excessive Emissions;0;10;2018-08-10;1;28.55;1.0;2018-08-10;9029.4193940198
22234;Ford;Mondeo;29_27;2018;7;Silver;2007.0;Hatchback;99000;1.8L;Manual;Diesel;2395.0;5.0;5.0;Brake Pads Worn;0;14;2018-07-14;1;41.1975;2.0;2018-07-14;2272.836515903694
48546;Citroen;DS4;21_3;2018;8;White;2015.0;Hatchback;37500;1.6L;Manual;Diesel;8888.0;5.0;5.0; Windscreen Crack ;0;12;2018-08-12;2;45.3328;2.0;2018-08-12;8444.236540896984
48671;Citroen;Grand C4 Picasso;18_24;2018;8;Bronze;2014.0;MPV;34895;1.6L;Automatic;Diesel;9495.0;7.0;5.0;Windscreen Crack;0;26;2018-08-26;2;45.697;2.0;2018-08-26;9000.898376028517
30563;Ford;Focus;29_14;2018;7;Silver;2014.0;Hatchback;75682;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;6199.0;5.0;5.0;Alternator Failing;0;17;2018-07-17;1;163.98000000000002;2.0;2018-07-17;5894.048247141002
41775;Ford;S-Max;29_31;2018;5;Silver;2015.0;MPV;24677;2.0L;Manual;still_Diesel_but_you_found_an_easteregg;14998.0;7.0;5.0;Brake Pads Worn;0;24;2018-05-24;1;47.499;2.0;2018-05-24;14248.880357287444
32052;Ford;Ka;29_23;2018;7;Silver;2012.0;Hatchback;31189;1.2L;Manual;Petrol;4995.0;4.0;3.0;Engine Issue;4;21;2018-07-21;1;1988.043403031262;10.0;2018-07-23;4750.586745210034
21381;Ford;B-Max;29_1;2018;6;Gelb;2016.0;MPV;18800;1.0L;Manual;Petrol;9990.0;5.0;5.0;Electrical Issue;2;5;2018-06-05;1;29.98;0.5;2018-06-05;9485.888745050312
42402;Ford;S-Max;29_31;2018;5;Gelb;2017.0;MPV;13458;2.0L;Manual;Diesel;19699.0;7.0;5.0;Alternator Failing;0;18;2018-05-18;1;433.98;2.0;2018-05-18;18715.05267662004
42400;Citroen;C4 Picasso;18_14;2018;8;Blue;2016.0;MPV;20117;1.6L;Manual;Diesel;11000.0;5.0;5.0;Warning Light;0;13;2018-08-13;2;470.0;18.0;2018-08-17;10451.299558530476
53574;Ford;Focus;29_14;2018;7;Red;2014.0;Hatchback;60500;1.6L;Manual;Diesel;5995.0;5.0;5.0;     Alternator Failing     ;0;9;2018-07-09;1;159.9;2.0;2018-07-09;5691.50613692335
46758;Citroen;Grand C4 Picasso;18_24;2018;8;Grey;2008.0;MPV;80000;1.6L;Manual;Diesel;2500.0;7.0;5.0;Steering Wheel Shaking;0;12;2018-08-12;2;42.5;2.0;2018-08-12;2387.309617589701
10854;Citroen;C3;18_8;2018;8;Black;2017.0;Hatchback;18150;1.2L;Manual;Petrol;9995.0;5.0;5.0;Gear Box Issue;0;4;2018-08-04;2;179.95;4.0;2018-08-05;9494.192170569611
34398;Ford;B-Max;29_1;2018;4;Red;2017.0;MPV;2000;1.6L;Automatic;Petrol;11995.0;5.0;5.0;     Steering Wheel Shaking     ;0;8;2018-04-08;1;31.995;1.0;2018-04-08;11388.380255962653
2597;Dacia;Duster;22_1;2018;5;Silver;2017.0;SUV;3874;1.6L;Manual;Petrol;9998.0;5.0;5.0;Radiator Leaking;0;26;2018-05-26;1;-239.96;2.0;2018-05-26;9497.83620404215
30906;Ford;Fiesta;29_13;2017;12;Brown;2012.0;Hatchback;66000;1.4L;Manual;Petrol;4795.0;5.0;5.0;Alternator Failing;0;11;2017-12-11;1;135.9;2.0;2017-12-11;4554.334353852772
27612;Ford;Focus;29_14;2018;5;Gelb;2007.0;Hatchback;73000;1.8L;Manual;still_Diesel_but_you_found_an_easteregg;2195.0;5.0;5.0;Excessive Emissions;0;17;2018-05-17;1;21.9755;1.0;2018-05-17;2083.4109388178385
22117;Fiat;500;28_2;2021;4;White;2019.0;Hatchback;21000;1.2L;Manual;Petrol;7795.0;4.0;3.0;Sensor Malfunction;0;15;2021-04-15;1;449.75;3.0;2021-04-15;7403.148836672136
8759;Fiat;500;28_2;2018;5;Grey;2015.0;Hatchback;20175;1.2L;Manual;Petrol;6800.0;4.0;3.0;Radiator Leaking;0;23;2018-05-23;1;-176.0;2.0;2018-05-23;6463.87933998319
42042;Honda;CR-V;34_3;2018;4;Silver;2003.0;SUV;70000;2.0L;Automatic;Petrol;2990.0;5.0;5.0;Brake Pads Worn;0;19;2018-04-19;1;41.495;2.0;2018-04-19;2840.958069387384
47406;Fiat;Qubo;28_21;2018;4;Silver;2009.0;MPV;56000;1.3L;Manual;Diesel;2994.0;5.0;5.0;Brake Pads Worn;0;15;2018-04-15;1;41.497;2.0;2018-04-15;2838.122618667467
31249;Dacia;Duster;22_1;2017;11;Gelb;2015.0;Wood;16000;1.5L;Manual;Diesel;12495.0;11.0;0.0;Alternator Failing;0;20;2017-11-20;1;289.9;2.0;2017-11-20;11874.280643434391
15151;Ford;B-Max;29_1;2018;6;Gelb;2016.0;MPV;11052;1.5L;Manual;Diesel;9599.0;5.0;5.0;Sensor Malfunction;0;11;2018-06-11;1;539.95;3.0;2018-06-11;9111.210070341038
51983;Ford;Ranger;29_30;2018;6;Grey;2018.0;Pickup;20;2.2L;Manual;Diesel;24594.0;2.0;2.0;Warning Light;0;25;2018-06-25;1;-425.94;9.0;2018-06-27;23364.37825214264
12044;Citroen;C3;18_8;2018;4;Silver;2011.0;Hatchback;41000;1.4L;Manual;Petrol;4795.0;5.0;5.0;Steering Wheel Shaking;0;10;2018-04-10;2;44.795;2.0;2018-04-10;4549.415346717213
45690;Fiat;Grande Punto;28_15;2018;7;Black;2008.0;Hatchback;80290;1.4L;Manual;Petrol;1490.0;4.0;3.0;Brake Pads Worn;0;12;2018-07-12;1;40.745;2.0;2018-07-12;1407.7600955739576
25892;Citroen;C4;18_12;2018;5;Blue;2009.0;Hatchback;61816;1.4L;Manual;Petrol;2695.0;5.0;5.0;Gear Box Issue;0;18;2018-05-18;2;106.95;4.0;2018-05-19;2554.72932768047
10971;Fiat;Doblo;28_12;2018;5;Blue;2014.0;Estate;14440;1.4L;Manual;Petrol;8695.0;5.0;5.0;Warning Light;0;16;2018-05-16;1;266.95;9.0;2018-05-18;8260.845478388641
18255;Citroen;C3;18_8;2018;7;Black;2012.0;Hatchback;35000;1.4L;Manual;Petrol;4400.0;5.0;5.0;Engine Issue;1;24;2018-07-24;2;1200.0;16.0;2018-07-28;4186.737369722976
9809;Honda;CR-V;34_3;2018;8;Grey;2014.0;SUV;29000;2.0L;Automatic;Petrol;13995.0;5.0;5.0;  Electrical Issue  ;4;19;2018-08-19;1;81.985;2.0;2018-08-19;13298.144666356951
13789;Citroen;Xsara Picasso;18_30;2018;6;Blue;2007.0;MPV;113000;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;790.0;5.0;5.0;Gear Box Issue;0;8;2018-06-08;2;87.9;4.0;2018-06-09;743.120170287948
23757;Fiat;500;28_2;2018;7;White;2010.0;Hatchback;29246;1.2L;Manual;Petrol;4200.0;4.0;3.0;Radiator Leaking;0;7;2018-07-07;1;124.0;2.0;2018-07-07;3996.136928974589
51115;Ford;B-Max;29_1;2018;5;Blue;2015.0;MPV;51528;1.6L;Automatic;Petrol;6480.0;5.0;5.0;Alternator Failing;0;25;2018-05-25;1;169.6;2.0;2018-05-25;6155.685078857292
48071;Ford;Focus;29_14;2018;5;Gelb;2010.0;Hatchback;68637;2.5L;Manual;Petrol;8475.0;5.0;3.0;Gear Box Issue;0;28;2018-05-28;1;124.75;2.0;2018-05-28;8055.854366867118
27099;Ford;Galaxy;29_19;2018;5;Red;2009.0;MPV;80000;1.8L;Manual;Diesel;6000.0;7.0;5.0;    Transmission Issue    ;3;20;2018-05-20;1;214.0;8.0;2018-05-22;5692.237150823071
8981;Honda;Civic;34_2;2018;8;Silver;2004.0;Hatchback;138000;2.0L;Manual;Petrol;2675.0;4.0;3.0;Excessive Emissions;0;12;2018-08-12;1;124.27975209621891;1.0;2018-08-12;2544.1440735129763
43722;Honda;CR-Z;34_4;2018;5;White;2012.0;Coupe;33266;1.5L;Manual;Hybrid  Petrol/Electric;9945.0;5.0;3.0;Sensor Malfunction;0;13;2018-05-13;1;557.25;3.0;2018-05-13;9443.188110916752
39844;Citroen;C4 Picasso;18_14;2018;7;Red;2017.0;MPV;12828;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;11480.0;5.0;5.0;Starter Motor Issue;0;21;2018-07-21;2;234.8;6.0;2018-07-22;10909.88563590146
19815;Dacia;Duster;22_1;2018;7;Grey;2016.0;SUV;15800;1.5L;Manual;Diesel;8990.0;5.0;5.0;Warning Light;0;16;2018-07-16;1;1125.2284486551089;9.0;2018-07-18;8539.955698666403
9209;Citroen;Grand C4 Picasso;18_24;2018;5;Blue;2009.0;MPV;137000;1.6L;Manual;Diesel;2990.0;7.0;5.0;Brake Pads Worn;0;1;2018-05-01;2;341.91694132118363;4.0;2018-05-02;2839.2399919245786
30675;Ford;Ka;29_23;2018;3;Gelb;2014.0;Hatchback;15000;1.2L;Manual;Petrol;4570.0;4.0;3.0;Starter Motor Issue;0;27;2018-03-27;1;105.7;3.0;2018-03-27;4341.520138204372
33773;Ford;B-Max;29_1;2018;4;Gelb;2013.0;MPV;13712;1.5L;Manual;Diesel;8950.0;5.0;5.0;   Electrical Issue   ;2;22;2018-04-22;1;-27.9;0.5;2018-04-22;8498.418817816031
23145;Citroen;C4 Cactus;18_13;2018;5;Grey;2018.0;Hatchback;5;1.2L;Manual;Petrol;10985.0;5.0;5.0;Brake Pads Worn;0;25;2018-05-25;2;461.295661328872;4.0;2018-05-26;10443.181808101848
17348;Dacia;Sandero Stepway;22_4;2021;3;White;2019.0;Hatchback;7661;0.9L;Manual;Petrol;8420.0;5.0;5.0;Sensor Malfunction;0;8;2021-03-08;1;-481.0;3.0;2021-03-08;7999.722705616923
28331;Ford;Kuga;29_25;2018;4;Black;2011.0;SUV;73931;2.0L;Manual;Diesel;8698.0;5.0;5.0;Warning Light;0;13;2018-04-13;1;266.98;9.0;2018-04-15;8256.37341159202
6445;Ford;Fiesta;29_13;2018;5;Bronze;2015.0;Hatchback;21612;1.25L;Manual;Petrol;7995.0;5.0;5.0;Alternator Failing;0;16;2018-05-16;1;-199.9;2.0;2018-05-16;7593.85093968174
28647;Ford;Fiesta;29_13;2018;5;Black;2005.0;Hatchback;95000;1.4L;Manual;Petrol;999.0;5.0;5.0;Electrical Issue;3;9;2018-05-09;1;24.995;1.0;2018-05-09;949.6446815187642
26785;Dacia;Duster;22_1;2021;5;Blue;2019.0;SUV;4342;1.3L;Manual;Petrol;13985.0;5.0;5.0;Excessive Emissions;0;19;2021-05-19;1;111.4370231918354;1.0;2021-05-19;13279.388363879949
15046;Ford;Focus;29_14;2018;3;Gelb;2015.0;Hatchback;37714;1.6L;Automatic;Petrol;9690.0;5.0;5.0;Engine Issue;2;3;2018-03-03;1;10590.58226638794;16.0;2018-03-07;9197.466752594144
12675;Ford;Mustang;29_28;2018;4;Yellow;2016.0;Convertible;2000;5.0L;Manual;Petrol;33600.0;4.0;3.0;Steering Wheel Shaking;0;24;2018-04-24;1;53.6;1.0;2018-04-24;31927.49147075146
51264;Ford;Fiesta;29_13;2018;5;Red;2002.0;Hatchback;48835;1.3L;Manual;Petrol;990.0;5.0;3.0;Gear Box Issue;0;6;2018-05-06;1;49.9;2.0;2018-05-06;935.2694758785368
22235;Ford;Focus;29_14;2018;7;Blue;2017.0;Hatchback;20000;1.5L;Manual;Diesel;11450.0;5.0;5.0;Gear Box Issue;0;22;2018-07-22;1;154.5;2.0;2018-07-22;10877.298025330956
45177;Citroen;DS3;21_1;2018;8;Red;2012.0;Hatchback;101641;1.6L;Manual;Diesel;4250.0;4.0;3.0;Radiator Leaking;0;2;2018-08-02;2;165.0;4.0;2018-08-03;4038.786988163776
16886;Citroen;C3;18_8;2018;7;Black;2014.0;Hatchback;30000;1.0L;Manual;Petrol;4995.0;5.0;5.0;Electrical Issue;3;3;2018-07-03;2;64.975;2.0;2018-07-03;4746.113712152011
25637;Ford;Mondeo;29_27;2018;4;Black;2014.0;Estate;40432;2.0L;Manual;Diesel;12995.0;5.0;5.0;Alternator Failing;0;2;2018-04-02;1;1049.3149067191123;1009.2102022589888;2018-04-14;12352.286984607888
35292;Citroen;Xsara Picasso;18_30;2018;8;Beige;2002.0;MPV;134810;2.0L;Manual;Diesel;845.0;5.0;5.0;Gear Box Issue;0;25;2018-08-25;2;490.2784322108665;326.79110190078745;2018-09-15;801.653653805601
14156;Dacia;Duster;22_1;2021;6;Grey;2019.0;SUV;35824;1.5L;Manual;Diesel;12495.0;5.0;5.0;Brake Pads Worn;0;8;2021-06-08;1;46.2475;2.0;2021-06-08;11868.297466198244
52146;Ford;Tourneo Connect;29_34;2018;2;Silver;2015.0;MPV;30000;1.6L;Manual;Diesel;10999.0;5.0;5.0;Windscreen Crack;0;20;2018-02-20;1;26.5994;1.0;2018-02-20;10456.000624989796
50664;Fiat;500;28_2;2017;5;White;2009.0;Hatchback;95000;1.2L;Manual;Petrol;3695.0;4.0;3.0;Radiator Leaking;0;4;2017-05-04;1;590.2489697582141;2.0;2017-05-04;3511.5242615076786
4781;Honda;Jazz;34_11;2021;6;Grey;2019.0;Hatchback;7741;1.3L;Manual;Petrol;11550.0;5.0;5.0;Transmission Issue;1;14;2021-06-14;1;114.65;4.0;2021-06-15;10974.89789049212
18985;Ford;Kuga;29_25;2018;4;Black;2014.0;SUV;35465;2.0L;Manual;Diesel;12495.0;5.0;5.0;Electrical Issue;5;12;2018-04-12;1;72.495;3.0;2018-04-12;11872.700555137266
17297;Honda;Insight;34_9;2018;6;Black;2012.0;Hatchback;29000;1.3L;Automatic;Hybrid  Petrol/Electric;9840.0;5.0;5.0;Electrical Issue;2;24;2018-06-24;1;29.68;0.5;2018-06-24;9348.144626659465
3626;Honda;Jazz;34_11;2018;7;Red;2017.0;Hatchback;5059;1.3L;Manual;Petrol;10690.0;5.0;5.0;Warning Light;0;15;2018-07-15;1;286.9;9.0;2018-07-17;10152.111400576396
32212;Ford;Ka;29_23;2018;7;White;2012.0;Hatchback;57660;1.2L;Manual;Petrol;4240.0;4.0;3.0;     Electrical Issue     ;2;27;2018-07-27;1;18.48;0.5;2018-07-27;4032.61398891374
36533;Fiat;500L;28_4;2018;5;Yellow;2014.0;MPV;21763;1.3L;Automatic;Diesel;8496.0;5.0;5.0;Sensor Malfunction;0;2;2018-05-02;1;484.8;3.0;2018-05-02;8075.931083397361
15475;Fiat;Punto Evo;28_20;2018;8;Red;2010.0;Hatchback;64434;1.4L;Manual;Petrol;3395.0;4.0;5.0;Engine Issue;2;21;2018-08-21;1;829.25;16.0;2018-08-25;3230.345166415916
4565;Honda;Jazz;34_11;2018;5;Red;2005.0;Hatchback;50675;1.4L;Manual;Petrol;1750.0;5.0;5.0;Tyre Alignment;0;27;2018-05-27;1;10.175;0.5;2018-05-27;1662.001745139743
53365;Ford;Ka;29_23;2018;7;Black;2014.0;Hatchback;17934;1.2L;Manual;Petrol;5499.0;4.0;3.0;Steering Wheel Shaking;0;25;2018-07-25;1;25.499;1.0;2018-07-25;5220.891078836455
35733;Bentley;Bentayga;10_3;2021;5;Black;2019.0;SUV;19863;4.0L;Automatic;Petrol;125000.0;5.0;5.0;Gear Box Issue;0;13;2021-05-13;3;5944.99081545297;6.0;2021-05-14;118753.79348619714
4384;Ford;Focus;29_14;2018;4;Gelb;2004.0;Hatchback;61000;1.8L;Manual;Petrol;1695.0;5.0;5.0;Steering Wheel Shaking;0;21;2018-04-21;1;101.32549620336422;1.0;2018-04-21;1608.0905871337077
21533;Citroen;C3;18_8;2018;6;Silver;2009.0;Hatchback;82795;1.4L;Manual;Diesel;1795.0;5.0;5.0;Flat Tyres;0;6;2018-06-06;2;40.5385;2.0;2018-06-06;1708.8584761539748
6911;Ford;Fiesta;29_13;2018;3;Blue;2006.0;Hatchback;94687;1.25L;Manual;Petrol;1395.0;5.0;3.0;Excessive Emissions;0;28;2018-03-28;1;-21.2555;1.0;2018-03-28;1322.207509905323
35337;Ford;Fiesta;29_13;2018;4;Brown;2012.0;Hatchback;88000;1.4L;Manual;Diesel;4500.0;5.0;5.0;Radiator Leaking;0;19;2018-04-19;1;130.0;2.0;2018-04-19;4274.484466569126
46710;Ford;Mondeo;29_27;2018;7;Silver;2009.0;Hatchback;139000;2.2L;Manual;still_Diesel_but_you_found_an_easteregg;2595.0;5.0;5.0;Engine Issue;1;28;2018-07-28;1;679.0;8.0;2018-07-30;2469.109021983328
22689;Dacia;Sandero Stepway;22_4;2018;8;Black;2015.0;Hatchback;12896;1.5L;Manual;Diesel;6995.0;5.0;5.0;Windscreen Crack;0;25;2018-08-25;1;24.197;1.0;2018-08-25;6641.811469818668
28133;Citroen;C4 Cactus;18_13;2018;4;Grey;2016.0;Hatchback;11804;1.2L;Manual;Petrol;10490.0;5.0;5.0;Gear Box Issue;0;10;2018-04-10;2;184.9;4.0;2018-04-11;9967.036154048532
3972;Citroen;C4;18_12;2018;6;White;2015.0;Hatchback;10000;1.6L;Manual;Diesel;8790.0;5.0;5.0;Sensor Malfunction;0;21;2018-06-21;2;559.5;6.0;2018-06-22;8351.1647859847
9017;Ford;Fiesta;29_13;2018;2;Blue;2013.0;Hatchback;22745;1.0L;Manual;Petrol;8229.0;5.0;5.0;Starter Motor Issue;0;14;2018-02-14;1;-142.29000000000002;3.0;2018-02-14;7809.800475618979
45114;Ford;Focus;29_14;2018;5;Gelb;2013.0;Hatchback;48242;1.6L;Manual;Diesel;8000.0;5.0;5.0;Engine Issue;1;9;2018-05-09;1;1760.0;8.0;2018-05-11;7595.433504914432
16536;Ford;Focus CC;29_16;2018;4;Bronze;2008.0;Convertible;99999;2.0L;Manual;Petrol;2999.0;4.0;2.0;Tyre Alignment;0;10;2018-04-10;1;51.30911701093411;0.5;2018-04-10;2846.05248110014
738;Citroen;C2;18_7;2018;4;Black;2007.0;Hatchback;47380;1.6L;Manual;Petrol;2195.0;4.0;3.0;Radiator Leaking;0;19;2018-04-19;2;123.9;4.0;2018-04-20;2088.132219512808
743;Chevrolet;Spark;16_14;2018;4;Green;2013.0;Hatchback;33000;1.2L;Manual;Petrol;3950.0;5.0;5.0;  Electrical Issue  ;2;26;2018-04-26;1;17.9;0.5;2018-04-26;3748.507846583997
48862;Ford;EcoSport;29_4;2021;5;Grey;2019.0;SUV;21185;1.0L;Manual;Petrol;14900.0;5.0;5.0;Alternator Failing;0;27;2021-05-27;1;-338.0;2.0;2021-05-27;14151.260419747789
18288;Citroen;C3 Aircross;18_9;202;9;Black;2019.0;SUV;17724;1.2L;Manual;Petrol;10490.0;5.0;5.0;Starter Motor Issue;0;24;2020-09-24;2;224.9;6.0;2020-09-25;9959.02247769286
52944;Dacia;Sandero;22_3;2021;5;White;2019.0;Hatchback;10180;0.9L;Manual;Petrol;7400.0;5.0;5.0;    Excessive Emissions    ;0;25;2021-05-25;1;26.66;1.0;2021-05-25;7027.14675859191
16327;Ford;EcoSport;29_4;2021;5;Blue;2019.0;SUV;12230;1.0L;Manual;Petrol;15680.0;5.0;5.0;Flat Tyres;0;21;2021-05-21;1;24.704;1.0;2021-05-21;14895.42081918834
15234;Fiat;500X;28_5;2018;4;Black;2015.0;SUV;26575;1.4L;Manual;Petrol;9990.0;5.0;5.0;Electrical Issue;5;27;2018-04-27;1;69.99;3.0;2018-04-27;9492.19783847484
32069;Fiat;Grande Punto;28_15;2018;3;Orange;2007.0;Hatchback;88000;1.4L;Manual;Petrol;1495.0;4.0;3.0;Sensor Malfunction;0;7;2018-03-07;1;-134.75;3.0;2018-03-07;1407.6393450394114
2306;Fiat;Panda;28_18;2018;5;Black;2008.0;Hatchback;98000;1.2L;Manual;Petrol;989.0;4.0;5.0;Starter Motor Issue;0;20;2018-05-20;1;69.89;3.0;2018-05-20;938.9506436013552
49747;Honda;Civic;34_2;2018;8;Black;2004.0;Hatchback;83300;2.0L;Manual;Petrol;5495.0;4.0;3.0;Gear Box Issue;0;22;2018-08-22;1;94.95;2.0;2018-08-22;5216.136952480838
42007;Ford;Focus;29_14;2018;6;Black;2017.0;Hatchback;14000;1.5L;Manual;still_Diesel_but_you_found_an_easteregg;11445.0;5.0;5.0;Engine Issue;2;12;2018-06-12;1;10919.91549665761;16.0;2018-06-16;10875.378311762915
32367;Fiat;Tipo;28_28;2018;4;Green;1995.0;Hatchback;80681;1.4L;Manual;Petrol;950.0;5.0;5.0;Brake Pads Worn;0;3;2018-04-03;1;40.475;2.0;2018-04-03;901.0140693764496
17436;Ford;Ka;29_23;2018;5;Gelb;2008.0;Hatchback;48000;1.3L;Manual;Petrol;1775.0;5.0;3.0;Gear Box Issue;0;22;2018-05-22;1;57.75;2.0;2018-05-22;1681.9850693889446
3511;Ford;Fiesta;29_13;2018;4;White;2016.0;Hatchback;22000;1.0L;Manual;Petrol;9862.0;5.0;3.0;Alternator Failing;0;13;2018-04-13;1;-237.24;2.0;2018-04-13;9363.80730482624
32427;Ford;Ka;29_23;2018;8;Grey;2015.0;Hatchback;9408;1.2L;Manual;Petrol;6991.0;4.0;3.0;Excessive Emissions;0;23;2018-08-23;1;26.2919;1.0;2018-08-23;6637.287942582895
46979;Citroen;Grand C4 Picasso;18_24;2018;8;Silver;2007.0;MPV;99000;2.0L;Automatic;Diesel;2690.0;7.0;5.0;Excessive Emissions;0;4;2018-08-04;2;42.421;2.0;2018-08-04;2558.863533542185
33052;Ford;Fiesta;29_13;2018;7;Red;2014.0;Hatchback;27011;1.25L;Manual;Petrol;6249.0;5.0;3.0;Alternator Failing;0;25;2018-07-25;1;164.98000000000002;2.0;2018-07-25;5947.992422940112
